Steps,HeartRate,Calories,SleepHours,ScreenTime,StressLevel
3734,77,3298,4.82673957733409,1.909688431345684,47.63
7116,118,3423,5.145571100953398,8.217283530303844,65.57
11404,75,1452,6.785671904856857,9.235690887509254,29.61
11544,65,2165,4.367091343441702,7.80934540612717,29.79
4568,116,1938,4.303647316400002,8.401800790146496,68.18
10847,106,2329,9.162733335247747,2.9484151053950565,33.44
10771,107,2539,8.325217443786686,3.372156558267409,31.93
3203,101,1501,4.583929412547022,2.8767478626926897,58.84
2390,119,3177,5.939406847432946,7.885570882290076,71.46
2742,63,1750,5.633731995545393,9.531253710410473,46.52
2925,61,2678,8.246024444392443,7.451534860605124,36.7
1619,118,2515,6.561277498868733,8.933200883916005,66.33
2274,86,2787,4.267098421960802,6.748291853948553,61.26
1956,86,3022,7.933952378937463,4.488939105029192,46.48
2939,66,3024,5.881327869349514,4.831854534372747,41.9
4953,122,2364,5.077545485792882,1.6778928895066434,55.08
11573,105,1513,5.752991732124321,1.2831147572142347,35.23
1968,122,1383,6.4865393816413786,7.259280437701697,68.89
10508,71,2887,5.558693098502056,4.9458600281006255,27.12
10235,72,1912,4.951434635550547,5.969935612491666,29.06
1281,102,3375,5.891012172823882,6.018951228601747,65.91
12036,76,2510,3.6150374644993892,3.4963823199997126,33.91
7262,122,1470,8.134987076577882,5.283032597465416,50.13
2058,95,2994,4.525669361405515,5.23684199500932,63.69
5293,67,2010,3.7634276817838233,4.4958449910507134,41.66
11724,128,1397,7.422192157430475,8.386078450609634,48.29
13020,95,2279,8.143616772942034,5.060476033188364,26.42
6178,87,2426,8.382974789557059,6.432800720553891,36.93
7980,106,2844,6.4610550959636,9.059681083427435,48.5
14472,89,1827,4.732209108139912,8.796102605730303,42.33
10200,82,1803,7.92336606349896,9.013799834012486,28.12
2229,75,2361,7.698278462926023,3.4300449681851255,33.23
10227,73,2645,4.977624404619039,1.3148423947725654,23.58
5585,111,2280,8.920446535176758,3.349601199057963,45.64
9467,96,2785,4.126228748496974,3.508366110586378,43.39
3740,88,3318,9.396129437547954,9.184242940524712,59.51
3289,126,2110,8.661486865864788,6.843184595541736,61.83
2239,74,1793,7.627391872874451,1.735335636420059,31.77
6370,106,2595,9.132499329678996,2.2184073640999102,43.32
1125,105,1799,7.833867009942247,2.401085129877779,49.83
13257,111,1713,4.642741982180276,6.673795733520309,49.9
13504,78,3095,6.152936828676871,7.618726229563028,32.76
8473,80,3331,3.9290181459898124,8.736795195088565,52.05
13060,123,2266,5.837944533728693,9.465728957256188,50.02
10400,96,3157,7.949618118423252,2.815341016477976,29.26
6342,86,2009,5.818660105584904,3.7879523625164415,35.85
8351,114,3380,5.481765052808805,3.162905926703476,51.18
7638,88,2288,7.072134335061872,4.2288541071952395,27.06
7570,79,1489,8.73322717399337,9.231985966813745,39.7
4249,84,1968,3.785499155276675,6.176013102454254,54.28
10110,129,1670,5.812822608198412,7.643727075920491,53.55
8595,122,3396,4.449444450891576,5.411073125141038,62.65
14605,95,1287,7.672125504391218,1.2597212200251207,24.77
13115,61,1989,4.1343473625868095,1.5777593739803288,21.25
7294,81,2864,7.488846551481467,5.841307281410971,29.69
7527,75,2509,5.217085224787444,7.46910131338023,37.61
6757,77,2064,4.693500882423348,2.9379747477585836,34.88
13595,128,2493,9.118115346949912,7.497186165930737,50.73
14647,113,1223,3.611147460475735,8.29599196135161,62.12
2969,89,3086,6.126663631337413,4.707077305259001,50.75
11985,104,1510,3.6297619547707627,7.717773095596945,55.09
1891,78,2684,6.401558288625974,4.636269552956139,44.16
5470,93,2431,6.506284266766509,7.10515566509518,42.87
8175,72,1905,5.429974828368482,7.875973443875887,34.14
11225,102,2559,4.292970665150142,9.927339564772996,51.69
10556,121,1621,5.758325226406852,4.108569958572365,45.47
9320,81,2973,7.533577639595396,4.699367025171503,23.86
10206,111,2146,8.194374851866755,2.490580534691542,29.48
10991,111,2386,6.684503614328854,2.8366575256162623,31.62
7812,95,3034,7.039006366638533,7.240555023385399,40.05
8519,78,2764,4.703698226747916,9.253410311390285,43.62
14669,97,2048,5.223981999365897,4.551444564951165,35.23
5612,129,2789,4.471373660314151,2.618600021519871,64.14
10710,116,2518,4.9957721000276685,3.5658954944469468,44.32
13373,79,3289,4.84932068135319,5.095465343273247,37.42
2198,68,3147,6.616692718347426,3.6158529642883153,40.06
13065,91,2508,6.876132534744377,3.1022117480967966,23.43
6238,63,1586,9.169684524929027,7.623860398813716,35.2
11666,109,3235,4.673423882609138,1.0706042911656088,44.7
7089,64,2361,7.350054260968975,5.853074746028348,19.76
12677,79,3225,8.403555613925137,8.143901263267786,32.76
7257,96,1915,6.861448782698315,3.396054576857214,32.77
13241,81,1625,5.030021915006454,6.429623595508156,35.42
8705,117,2639,5.075301380120001,7.02010095056756,53.7
4719,127,3273,3.7355183184259992,6.89522226764581,79.34
1302,103,1584,5.33266535929089,5.012646707788459,63.27
13144,93,1255,7.96762207402028,4.119201890882013,29.93
13875,101,1305,3.7851065432426623,8.523316657250321,55.82
1986,68,1869,4.8157716950289835,7.8260136129987785,51.17
11055,66,1575,7.737394991190691,3.8912965607252126,14.4
5440,127,1942,8.195909376937259,1.9271727499798548,48.47
5909,78,2166,6.23191046037157,1.6462679090092227,27.01
4072,90,1507,7.688446030871893,1.8484838010904245,36.72
14598,94,3338,5.827713011929352,6.245824250728385,41.06
14965,116,2001,4.459479470144765,1.4649595824609072,42.93
4124,120,1309,5.888896961137439,4.032341874676345,61.36
10519,90,2864,6.979806921218858,7.778797317228064,32.23
14380,112,1539,9.188319691117343,3.649133498638403,41.29
11600,91,2788,3.912505712532064,7.869772694621169,47.55
12865,125,2178,6.544364563069763,7.709203343863497,44.37
9125,118,3115,5.4735186692643465,3.2124441936989467,49.03
4291,69,1367,6.549870165660167,7.559399620834709,40.63
5033,61,1756,3.64385268425919,7.729989744448907,47.14
6105,125,2104,5.3781521282094875,4.577085331003242,55.81
1703,119,1304,8.41920888516203,2.893784353673664,61.86
9133,76,3247,6.823650403127825,5.691437262026822,29.0
1574,75,3397,6.203494956896704,9.292578292001767,57.12
6704,75,1345,5.213150430292037,6.7565505918885576,42.81
12424,105,2073,5.288255136748136,2.5563024786453505,35.16
8848,98,1498,5.798608601543506,7.144812322601679,43.79
6208,90,2936,8.513424259787362,4.844827245536511,40.33
13975,60,1845,9.30327924084961,6.323759176198357,21.23
7924,70,1837,6.131932288102247,7.606576315207971,30.52
11824,63,3486,5.860117032486571,5.634526163630003,27.83
4828,85,1983,8.579304654919177,8.325855771159777,43.2
4230,109,2096,6.061431923817821,7.49940021384965,54.67
1488,71,1570,6.812109033773908,6.535660060166596,44.08
8114,124,1686,4.885649987592466,2.3571353424911634,52.7
10539,106,3237,7.961015214674451,8.523541998204115,42.78
12873,112,3412,6.691929909624691,9.423150267878345,49.78
4173,61,2560,8.354207301442049,2.2326861142836534,25.39
13781,83,1391,8.184396380172018,5.394170164900875,27.59
2667,63,1929,4.790028609620172,3.3299986777345403,40.25
10829,78,3461,7.793813303346575,7.790709766830082,30.57
5114,85,2156,8.300326447708228,7.4946667240422995,38.51
4553,99,1580,5.576643444694371,2.2679660851335885,48.12
8761,109,1997,4.535654677413647,8.893245441354734,53.82
2000,102,1438,3.5157929334775293,2.6287575758020205,67.73
10042,126,2305,6.205421918558889,8.175331230832967,47.83
2388,71,2586,5.61459638923305,5.112823236652044,43.81
6450,126,3449,6.829459002952453,3.954450642023361,56.05
4712,86,2727,4.628246555532715,2.4241533640679216,46.41
2367,113,2867,8.65799328599885,2.5085283053196648,56.48
9189,125,1236,5.046531293768658,6.957014992308102,60.0
10013,108,3196,4.8585776305259,5.953873491524084,50.37
1454,75,2625,6.384284338906136,2.0987687948610945,39.79
10816,61,2690,6.4931061424656455,2.014280743944927,12.25
3772,119,2424,4.790511372710557,1.6507951729551231,58.6
4726,113,3222,5.131164360355495,7.693906126361897,67.15
8232,89,2032,4.51823143493147,7.406938767063603,44.16
12339,97,1796,7.810761069939001,1.5258789176911765,22.81
13281,87,1899,8.120534187524491,6.042430680372757,26.05
5806,84,2846,6.273970984755696,1.762085397184209,34.51
3190,69,3218,7.7845221361101045,9.133711935480475,43.84
10108,119,1640,7.915612351624673,9.164056772621192,45.42
13178,101,3060,4.329653166066851,7.284096908318171,50.96
3875,99,2840,9.29706814900722,9.33570029295505,59.94
6592,101,2729,8.426191682578587,8.303077273723215,47.25
2440,106,2294,4.726900767174941,8.456847183343445,65.89
13592,96,1767,4.616990214476422,6.127370655129399,42.37
9927,81,1435,4.253966873477497,3.754532783945583,36.93
12760,116,2504,4.3302713752515105,2.9601920360477942,46.63
7059,86,2385,7.988970794172177,3.9448001983503627,28.28
12530,100,2232,6.317925541709741,6.656458870801559,33.28
8010,93,3307,8.197605036439203,2.5539088224915902,34.95
12207,91,3040,7.9775293661012325,3.3277621297358944,27.13
8117,125,1424,7.12767628103133,5.21254776515918,48.21
12081,71,3042,7.618199639472078,3.09745088672154,16.43
10153,99,1781,3.610134346274851,6.297793027444555,48.83
3989,69,1368,5.370665880830131,9.308584256106968,49.89
13040,107,2665,7.326933075556461,7.732804291328138,36.18
10218,79,1213,3.556069720917465,6.997839527340217,45.95
7228,98,3411,3.69786166209556,6.244493283854009,60.91
13057,119,2643,8.611327894822299,5.3915311833135835,42.34
7471,125,3070,7.60414917015243,2.6790747367119376,45.41
3863,124,2743,5.092218398722064,9.05239409884179,72.57
14761,110,2889,7.627777040712254,3.236824018115527,32.22
11693,95,2771,8.25474001483558,1.8217798982034468,25.9
11139,83,2251,5.340765698660608,7.750136613058257,32.67
2177,86,2931,3.716224264995125,2.5805398089804976,59.11
5760,61,1645,9.096674748126407,4.347063995870585,29.8
1011,90,1915,5.571079029773783,1.2545643546188177,49.05
6252,116,2018,4.138890579708239,2.2336114828640325,54.93
5399,125,3351,6.4511412283588845,2.5588326768392085,57.3
12556,88,1625,8.110806773984802,1.4896911497516014,21.71
12214,74,2324,4.829883887705355,6.909912609605606,30.67
12563,71,2764,5.11694030080018,8.533070162228055,33.77
12022,87,2049,4.956289920791499,4.359838657293468,31.99
9234,83,2745,9.450038316990069,8.871188290463806,39.02
10135,80,2329,4.684422402383255,2.9201191710411387,28.02
11582,69,2902,6.9531213017967435,3.9285138120511554,17.88
6445,77,3201,9.051587849941786,2.3566329372805157,35.17
11737,73,1476,4.381379413266675,6.585032758770987,36.61
11603,93,3006,9.3251251872062,4.7788263178327615,36.64
14178,117,3435,9.184863406373747,6.519550121577088,52.13
7570,81,3139,8.807431922349576,7.8550741485476525,40.62
10196,129,3352,4.7873391279800135,5.9113271442965365,60.86
9212,95,1745,7.3043303360659,6.648673194116091,31.42
1406,104,1309,8.065348837767441,9.417252829548996,64.15
10206,95,1744,9.416167569178578,3.691578786479588,33.63
5431,81,1942,4.582542932488223,4.232475447705578,43.34
11030,120,2489,8.09615539711578,7.459330255384032,42.11
12380,115,3075,5.532807019562678,6.50174965349848,49.89
6243,92,2288,4.553758793408014,2.6067961408574334,42.43
7542,104,1532,6.02826164728313,4.385325790094411,44.08
7936,95,2736,8.263015472891698,5.210542118122435,35.91
9906,79,2356,6.289098822224313,4.774508541715504,22.79
5146,77,1791,6.7251386012182905,2.604473274898367,30.35
13046,97,1982,9.470956461200728,9.319870826058361,41.37
13611,126,1739,5.894655797344556,7.860868855245783,51.65
14076,82,2758,7.192404528255439,5.332202488970671,23.26
1140,75,2719,5.691465209692231,7.120549254761529,52.29
13757,118,1818,5.856713877972229,9.075544049219696,49.63
5882,128,3033,7.673844520672448,2.2255672812541407,50.05
14645,127,2191,9.127321856569301,3.2533574563627994,41.8
7012,80,3346,6.7541537029539285,5.884311225309805,37.41
1963,129,3370,8.110399573692678,8.191093342171229,74.0
8151,71,2816,4.035239352901783,1.3262940589737464,33.39
9564,75,2718,4.7669482245915615,9.856163351767245,39.95
12827,73,1721,6.512789845517195,5.094159425941575,21.83
11733,120,2116,3.6200703417726485,4.2330802655955075,52.11
4610,105,1916,5.017129872575353,3.6345199405579467,52.81
10884,91,3136,6.604407738949797,2.5692103688578447,28.82
7894,74,1759,3.5897671895378043,8.124165180370252,46.39
14467,103,2168,5.08727771735625,9.59872748271487,45.14
14959,76,2277,6.584184916855217,4.722802793608584,19.11
8311,100,2089,6.938895487887474,9.571786252781106,39.38
1105,113,1992,9.054510158331833,8.414178538915309,66.95
6539,103,2181,7.372073739503647,5.329460147286865,35.86
10873,64,2001,5.988414815179962,7.066235612135195,21.4
13289,86,1242,9.082107062798407,4.914857612534167,33.79
13208,102,2809,8.209297900326765,6.0285106739129715,35.27
11828,90,2977,4.700053526676486,1.5224170331665343,35.12
7787,76,1549,4.285054168092919,7.266371277704798,44.37
3137,113,2767,7.5548698144563975,1.4754218003572304,46.72
12608,121,2329,6.859298993461903,8.353764522276846,42.87
5445,91,3248,8.238041682756535,8.424522365145016,49.06
4530,99,2980,7.932830300472119,3.1336955880059314,43.25
2286,72,1783,7.251269203145091,3.9129650293222022,34.75
12371,94,1631,9.418293029773352,5.331793407024639,36.54
14350,64,3132,6.701538380662452,6.369966162392333,22.43
8052,88,3300,4.178634539010319,3.5861829556779705,47.32
4654,129,2548,8.46964138889593,6.332377641687326,59.96
8102,84,3394,5.011120174074254,3.6800836590636896,42.18
3359,81,3230,8.16381288886351,1.499416489639546,39.09
9105,125,2389,9.242642576000309,1.0227479484871806,41.8
9636,104,2362,7.680773083786048,1.9103595212658573,24.78
7441,128,1498,7.076180965698807,8.130256301476164,55.25
6047,60,3139,6.262317054050244,9.652881811450033,37.77
9227,103,1988,5.68645919597242,4.842695793530973,38.32
6203,98,2049,5.618028505831018,5.614155581049485,44.77
10667,113,3425,7.318236234257544,2.3216335216608353,36.53
13149,88,2577,8.007638701626476,5.959282174121413,26.38
2798,113,2377,7.571102416906486,2.3018941180627914,45.89
11037,75,3149,4.690460607161376,6.500928980789471,37.53
10600,79,2077,6.463923080860948,9.399328008227684,28.37
6291,105,2338,8.249840433098377,2.7612868537273565,37.51
6495,126,2777,6.354224469134337,7.881073462513918,59.04
10900,124,2846,6.719739678412963,1.2115218053649164,38.12
14673,117,3103,8.126816289024934,4.379475171894589,41.08
12130,112,2582,7.467591837590549,1.9967365704745814,28.38
7284,60,1344,5.956069525294356,4.172278974361295,27.35
8285,125,2402,8.872476267165315,2.5618322767499517,44.4
2300,88,3061,4.4754024119808715,4.359744911105986,59.54
7869,129,3054,9.47309869154195,4.757705254967773,58.47
10435,67,3066,4.213115470857423,3.7053201050282656,31.65
13168,88,2298,3.5896998266254334,6.909597545258162,42.67
4097,110,2351,8.840113406892588,9.269668461330188,57.95
5616,92,2934,4.969721050195736,4.605358366947451,49.88
1009,62,1767,7.878197764680325,2.731088408275193,32.65
14271,119,3013,8.366092249592416,3.4365048237638502,41.02
11617,94,1730,8.6539183461927,8.68600741146732,36.99
6752,128,3406,9.449565413985,6.144757509431331,65.5
10852,79,2761,5.264238260239995,5.095099290762615,31.28
11823,98,1880,7.761460051563555,2.34673049358034,23.57
7295,63,3270,4.192399149684969,5.047545774914037,40.39
5815,78,2270,5.940855748141097,3.50642803021648,31.77
2072,104,1928,8.587830159875542,9.488468150680143,60.44
4225,102,2929,5.7059482763546505,8.956630984741581,60.45
14146,72,3391,7.046572283213685,1.755122876453782,19.2
2316,72,1867,6.522640662347804,5.649881403351186,40.28
6699,119,2812,7.37570918667227,3.025525109632049,43.41
13337,116,1880,9.33736633632617,4.696993805718615,42.69
7807,111,2172,3.8344131590084127,8.891631984263107,59.22
7674,112,3332,6.943769105009778,5.747630678996903,48.21
4683,102,2026,8.67817267550171,4.007937640336839,44.53
8227,101,1496,6.3882962704905655,2.8709951869449735,37.28
4273,85,2453,3.971163115649437,8.202923734658402,56.93
8000,82,3352,6.8632361145006255,6.620662138279124,36.4
1145,102,2928,5.492443344942923,5.212589143836081,63.59
6010,87,3224,4.429650712027615,2.957359184766802,49.21
4040,68,1529,8.594207079700837,4.008217367414182,34.97
10654,79,2355,6.6295970779467295,9.638590840646668,28.15
13868,115,3090,9.099658474274399,5.680809438452509,46.94
10776,98,1581,8.336099027618413,4.6062935311892765,32.14
1482,110,3385,7.657830762642004,5.692798381134915,61.17
4179,71,2042,3.5301530201918716,8.010896553096478,52.35
2249,114,1595,6.0669407398295,4.060980428525819,60.43
13960,70,1649,4.684917689912194,2.6083550883934796,26.51
1630,85,2554,8.964787466293206,6.26442506505143,51.08
9853,101,3186,4.547503908058162,6.986836931329605,50.77
12695,86,2508,5.2163603099557125,7.414462026626946,36.05
3852,70,2497,6.601020606406995,8.937888316895167,39.84
11658,97,3267,5.080181713988475,4.340567086202017,42.67
1987,102,3486,4.759188063674727,1.6781940660600263,64.15
8622,78,2493,7.094595950616514,9.62513725267848,29.88
8327,123,3049,4.033577136530143,4.915107346937276,62.42
10738,65,1385,3.849006552325548,6.6093175870581815,36.58
9841,105,2433,5.733471771116428,6.996747908154631,40.8
10160,101,2637,7.823986727047174,5.918623378310832,31.43
11829,124,1452,6.828840549643688,2.8473177676264307,40.81
2100,118,1218,6.037258810800673,7.7962874510452735,71.17
7652,111,2359,6.894509385347495,8.233767768736735,44.33
9632,106,1422,5.692708907919641,5.976780274156958,44.62
8421,66,1202,9.116878012592677,5.397050445263574,30.38
6016,70,2459,3.829429345464646,2.025443648151868,37.63
1769,120,2053,7.540348874179012,1.7555649534980544,50.26
2343,127,2688,8.847695988966503,4.0560836100717585,64.43
5358,84,1427,8.32330825241152,3.7976153996565394,37.65
12921,71,2877,4.60424620892868,9.58290805866944,38.78
13098,85,1698,5.27555809388173,8.052604681990868,37.78
10769,71,3085,7.802287632242628,6.9393186573315395,23.44
7780,102,3215,4.005623355084593,5.658832801158446,57.32
13200,110,2362,8.371170198995504,2.5063077765398623,30.79
7602,96,2499,7.813441667628742,9.806110049658555,40.0
14286,105,2276,7.877639895412056,4.37536628416189,28.32
12543,112,1914,4.101448221605549,1.9623304220252034,44.42
13987,72,2147,7.806563268897385,5.444190061441715,15.25
3349,113,2069,7.57890875131982,8.865982104517748,54.04
12794,116,2270,8.485534944931103,8.985619015995965,42.94
6699,63,1293,3.749575737538817,1.0986932445080253,36.92
2241,108,1759,3.638664010806753,8.976661702762598,76.13
2125,66,2975,5.738042599271364,3.4433579574987268,42.2
11793,70,3460,4.3927297030949175,1.3507512757158078,31.54
10382,113,1635,6.850306865421332,8.630112433265868,43.25
7764,104,2051,9.004093409040493,8.774800803893875,46.28
6101,82,1404,5.848878382004094,6.36607971858115,43.1
13323,87,2299,8.569702263635625,6.169903815667225,26.94
14031,116,1276,3.501445247107199,8.318082453592774,63.58
13640,85,2015,4.511087860755105,8.076785974392518,39.2
8843,84,1967,3.6825412379245135,9.010949260984336,47.57
1072,113,1305,5.468883083090412,5.9747270283703315,71.04
6472,88,3335,8.949137574179016,9.708823834595279,51.36
11106,95,2946,4.081712741593926,9.965321478400046,52.78
6189,73,2665,7.138458660462803,2.0489014899876934,23.56
3472,94,1444,6.208975634716666,8.6458938359871,56.13
12238,89,2605,9.130809274194874,5.498400319737301,31.95
1707,76,2181,4.235114855222563,4.488097044698489,50.79
2804,126,2936,4.772167103013373,6.517650788944435,75.35
7704,89,1341,3.6772518116689596,1.5036900153580632,46.15
4713,104,2092,6.1036114977882425,5.558150068903719,48.22
6051,110,2591,5.1669973973879255,8.83801513024,59.23
11756,106,1744,8.719435603341925,2.921153645250719,33.7
3475,112,3399,7.129644879186531,4.837509052924826,56.93
4610,123,2669,7.18454442785421,9.45532798943388,59.84
5255,97,1962,6.691464181287815,4.857074540251276,40.88
12015,123,1823,4.051102023375206,4.225308690991585,53.48
8397,66,1855,6.170112102352132,4.964829833110404,23.33
2735,81,2447,9.4970311382511,5.675074898658007,47.56
10777,100,1242,8.511375745076089,6.68792209718322,39.6
9258,69,2226,8.860754325002695,8.206235208250579,25.03
12253,116,2860,8.439358155478997,5.068919851878828,41.38
8979,66,2491,4.118250160585896,8.357328415811264,36.81
3428,109,1795,4.8646895243887975,5.803485952168725,62.43
13345,111,2212,3.5187299081384578,4.046324593311799,47.93
8426,92,3424,5.321060749268669,6.921557453074728,48.34
9533,60,3310,4.151644414078955,7.4595002926914225,37.64
6249,112,2157,6.336760071809498,6.022440780665388,46.84
11966,119,1760,7.562764931443412,1.5095347582125107,31.25
6291,93,2530,8.747031770228462,2.528945876447424,35.98
3817,63,2512,7.995302990545389,3.567679488012054,26.97
11853,76,3021,9.13151357467103,3.5436304535634378,26.65
10424,63,2750,3.8233897423627328,7.060787202221835,34.49
4874,102,2049,3.5730790124992486,1.1651379550626932,53.36
11593,63,2478,7.468028683017276,7.801135993445679,15.29
10686,60,2733,5.236114461333477,3.3880822732623987,20.5
5211,109,3014,5.021006096634639,3.7901966159449216,57.31
1661,120,2941,5.485322526162766,5.751188451495318,70.96
13075,94,1805,5.118776347354185,2.9433304084506178,33.93
14753,67,2686,6.568618437809524,8.960241822179748,24.84
12811,83,2494,6.140890683344795,1.7683190139390876,21.57
11060,95,1945,6.574571308259938,4.999441260709584,29.09
11526,109,1757,7.5362816690026175,8.64480042509401,37.56
4374,102,3311,5.82278305382689,6.542595049791122,58.81
10208,86,2141,5.007846122852941,3.630965642583701,29.5
13598,91,3496,4.497203220852473,4.786841869988146,45.45
1207,77,2469,5.596844717195753,7.360249423082632,51.89
3665,87,2139,7.950838851477032,9.759346690275095,44.77
3493,88,2810,8.040229460668817,9.0382484654149,49.22
7813,75,3404,7.501432320105262,4.081895275441391,27.29
1632,106,2925,4.904169051841247,9.983780913590717,74.17
11294,118,2184,7.0285174751281865,1.0315419717795244,28.88
12151,90,2787,6.924137969461087,1.2486678022757358,22.12
4083,63,2536,6.405597188658353,8.414564636540744,36.76
13944,96,3074,6.799873918303185,2.7951641814974684,29.85
14711,76,1861,6.450743795742008,1.5469234155661677,17.03
11123,98,1232,6.8927381964446495,3.13433265912852,31.47
4719,107,3016,7.793035727726773,4.834901385827742,48.34
8123,105,3320,4.157769166420638,7.575096433900644,60.67
11754,107,3089,7.997754512894142,6.61901973896085,39.4
2679,98,2356,4.315316900765565,3.1385909580437836,56.42
1236,63,1260,3.899767990462248,5.52943403290526,56.72
8446,89,2743,9.356478117328805,9.335926948587119,43.78
5443,89,1471,9.241950613222649,8.33506999285382,50.64
7770,81,3493,3.8626192696433845,3.9087080634861406,48.57
13917,125,2399,6.159520648849773,9.840381052201266,50.85
10732,71,3006,4.617469629798649,7.377583603916179,36.39
7099,95,2354,6.412069382806509,1.562044201001036,31.22
13135,77,2325,8.481063457997525,1.316446419597748,15.13
14559,112,1509,9.203670648457342,2.5156715410902697,39.89
9555,60,2515,7.305515920709224,7.550702812451322,15.83
3368,117,2945,5.623434003270902,2.6536503325818512,60.1
1285,65,1537,7.11995339386759,5.603380922879501,39.34
1148,129,1209,5.3720078366507025,1.8393410816274858,72.72
14395,103,1248,8.958941844992362,9.287975420471756,46.98
5037,83,2710,8.722402778635022,4.0956455222521075,38.44
7549,78,2544,6.849390501677966,9.173188509045676,33.5
8121,77,1930,5.448793492282164,9.5038807771949,38.57
13743,89,1994,5.26033805349787,1.0551578258231271,26.79
10958,101,2848,3.7005079682303568,5.177216684788588,49.32
5895,92,1332,8.39492510615177,1.221904501362036,36.96
6280,71,3330,6.202299278234047,9.178234896726153,42.96
2012,86,3304,5.450797570401587,5.665667902611182,58.35
12023,98,1575,6.3266621299865236,1.6744961142864714,29.47
11699,68,1470,8.412427942727913,1.9924905544891018,16.59
10715,80,2706,4.247685246245127,4.451581220434651,35.4
3785,88,3358,8.645935929450964,9.462107735856005,56.37
11748,92,1275,8.885053010650124,7.236182364112728,38.61
4725,121,3156,9.180247490203328,8.80856979570219,68.3
5576,74,2866,5.884927954535767,4.298109817059817,36.71
6782,61,1528,4.802842424226031,1.3889232959499849,29.21
7257,111,3369,5.741844910800191,9.768858734839727,61.15
10793,103,1240,5.49747257738842,1.1545569159613258,37.56
3408,113,2390,4.55692347501716,9.5288648777298,69.66
1340,77,3256,7.143600020608927,4.318096814642303,45.32
3817,62,1212,6.3597449630517735,1.0908136451969337,31.25
3496,66,2123,8.69420595394402,7.202415085520574,36.2
6962,102,3042,3.6926574828923497,9.824862736282187,65.85
14122,97,2432,7.363207565330758,9.690631505538333,32.86
6299,96,2414,8.077693271069368,2.4484331008217657,32.89
10917,117,1852,8.056919415129842,2.631230254595395,33.84
8574,92,2903,8.81644380257315,6.089850231576941,38.4
2689,118,1820,7.874202456976964,6.73574343785492,58.03
4267,70,3162,9.066860369886179,7.654761222992791,45.33
5406,127,2845,5.495939598925348,2.6294532442493277,59.13
9453,127,3443,6.519256500509258,9.63106378087991,58.99
2442,81,1616,3.5844779796973443,6.748653306603141,62.09
9597,125,1863,3.5417455238197473,8.623422269834993,64.18
11382,103,2978,4.940759722709119,5.860591437557546,46.0
5437,65,2579,4.104843182834512,4.7284916283089435,40.53
6435,101,1347,5.061268207614521,9.794646159354963,59.93
9435,84,3245,4.562259767170384,6.2390923373785245,43.78
13777,116,2588,3.671120149031889,8.80186224519261,59.33
5107,114,2925,8.955824878436296,9.579631567296609,62.6
1560,75,1601,3.5493387883333494,7.078191643077933,62.51
13329,73,2715,7.916492866022512,5.940448106668074,20.53
11917,98,3231,4.412887321517099,1.0315976581958557,41.2
9785,87,1428,8.9733777319976,1.3601767666510538,27.45
6548,110,2798,8.856775637539315,2.807660944460047,45.65
2826,108,1467,7.423406878215544,2.674075886703957,48.54
12421,68,2628,7.533404898803631,3.292829156798608,11.83
12479,117,3016,3.532034851818131,3.7444117392789473,56.16
13265,104,2234,9.409229396681612,4.240589441956555,35.03
14981,81,2543,8.766995621454885,4.784839210619889,25.15
8629,91,1325,8.870637354380552,1.889797046104132,33.13
9325,128,2925,7.455467222305232,1.3812573875750385,38.7
4138,128,2312,5.568721571927219,7.065500041657211,64.91
13111,101,2575,8.861891894542886,5.8360134235876995,36.02
14235,112,1888,5.249101568907154,4.9972978199810765,43.44
8693,118,2480,6.876269260053217,6.709959470515171,43.46
9264,98,2432,4.098385834063294,8.449114664831864,49.59
13686,74,1480,9.0317337807965,4.849236182045841,26.47
14716,88,1642,4.34462274662728,6.770075185467814,42.22
8842,62,3063,4.849380834382444,9.58215001451643,38.02
7721,69,2036,6.84880494876929,8.556620462754047,26.91
8002,88,1588,8.08455800127789,4.834007294521685,31.88
5225,94,1816,7.216107835617794,6.802451540332687,41.09
3978,65,1346,4.892803476800937,2.5936382972434577,40.69
8373,71,1720,3.505658255164942,6.044699664055809,41.51
6907,97,1829,8.042903481844636,9.831954620245986,43.91
7097,78,3391,9.411243955466563,5.664836036822701,42.19
13553,126,1488,8.359478721836542,9.348744692711325,52.08
6656,67,2609,6.2612397089396925,4.666014284529346,27.7
11177,67,1213,8.922603568394639,9.98960344466168,32.69
9984,106,1456,5.9590860387101,6.212980317048021,42.5
14600,63,2921,6.649604505460806,1.3804209481234109,13.15
5259,110,2623,6.3627786043741,6.280793170222493,51.64
9286,126,2430,6.18574323599315,3.4711542611163697,43.62
6901,104,2057,8.151144615763435,1.2923318983230523,32.9
10325,67,2395,6.660613443616952,8.38767974225197,21.28
5917,75,1663,5.400302732151296,3.481566732826803,36.49
9429,126,1469,5.04894900595087,8.168936986418487,59.84
12138,68,2444,3.7264839018046003,3.593958246602803,29.56
3530,119,2406,6.999170971298276,2.7489371848639683,49.67
2960,74,1271,4.879768492406205,9.765420166939847,58.5
8045,100,2506,4.388803532098299,4.254807949795176,46.32
2048,81,3321,7.422979782966066,6.412385902988444,47.51
6772,83,2950,7.587255546929293,6.489833435330244,33.87
3529,103,1696,8.012929353545996,6.044261339561516,50.11
3964,60,2187,6.521461378031549,9.232261691690931,33.93
8137,69,2109,8.864327631223318,7.069969642301817,26.64
